"","iso3166_country","GID_0_gadm","NAME_0_gadm","GID_1_gadm","GID_1_edits","NAME_1_gadm","VARNAME_1_gadm","NL_NAME_1_gadm","TYPE_1_gadm","ENGTYPE_1_gadm","CC_1_gadm","HASC_1_gadm","region_polygoncluster","polygoncluster_name","project_ifnodata","project_ifconstructed","regionname_ISOenglish","regionname_alt","regionname_nativescript","regioncode","system","regioncode_changed","regioncode_old","Notes","mergekey","regioncode_disagg"
"1173","KZ","KAZ","Kazakhstan","KAZ.1_1","KAZ.1_1","Almaty","Alma-Ata|Alma-Atinskaya Oblast'|Almatinskaya Oblast'","Almaty","Oblasy","Region",NA,"KZ.AA","","",NA,NA,"Almaty oblysy","Almatinskaya oblast'","Алматы қаласы","KZ-ALM","iso3166-2","","","","KZ-ALM","KZ-ALM"
"1174","KZ","KAZ","Kazakhstan","KAZ.2_1","KAZ.2_1","Aqmola","Akmolin|Akmolinsk|Tselinograd","Aqmola","Oblasy","Region",NA,"KZ.AM","","",NA,NA,"Aqmola oblysy","Akmolinskaya oblast'","Ақмола облысы","KZ-AKM","iso3166-2","","","","KZ-AKM","KZ-AKM"
"1175","KZ","KAZ","Kazakhstan","KAZ.3_1","KAZ.3_1","Aqt√∂be","Aktyubinsk","Aqt√∂be","Oblasy","Region",NA,"KZ.AT","","",NA,NA,"Aqtöbe oblysy","Aktyubinskaya oblast'","Ақтөбе облысы","KZ-AKT","iso3166-2","","","","KZ-AKT","KZ-AKT"
"1176","KZ","KAZ","Kazakhstan","","KZ-AST","","","","","","","","","",NA,NA,"Nur-Sultan","Astana","Нұр-Сұлтан қаласы","KZ-AST","iso3166-2","","","","KZ-AST","KZ-AST"
"1177","KZ","KAZ","Kazakhstan","KAZ.4_1","KAZ.4_1","Atyrau","Ateransk|Gur'yev","Atyrau","Oblasy","Region",NA,"KZ.AR","","",NA,NA,"Atyraū oblysy","Atyrauskaya oblast'","Атырау облысы","KZ-ATY","iso3166-2","","","","KZ-ATY","KZ-ATY"
"1178","KZ","KAZ","Kazakhstan","KAZ.13_1","KAZ.13_1","West Kazakhstan","Ural'sk","West Kazakhstan","Oblasy","Region",NA,"KZ.WK","","",NA,NA,"Batys Qazaqstan oblysy","Zapadno-Kazakhstanskaya oblast'","Батыс Қазақстан облысы","KZ-ZAP","iso3166-2","","","","KZ-ZAP","KZ-ZAP"
"1179","KZ","KAZ","Kazakhstan","KAZ.6_1","KAZ.6_1","Mangghystau","Mangistau|Mangyshlak","Mangghystau","Oblasy","Region",NA,"KZ.MG","","",NA,NA,"Mangghystaū oblysy","Mangistauskaya oblast'","Маңғыстау облысы","KZ-MAN","iso3166-2","","","","KZ-MAN","KZ-MAN"
"1180","KZ","KAZ","Kazakhstan","KAZ.8_1","KAZ.8_1","Pavlodar",NA,"Pavlodar","Oblasy","Region",NA,"KZ.PA","","",NA,NA,"Pavlodar oblysy","Pavlodarskaya oblast'","Павлодар облысы","KZ-PAV","iso3166-2","","","","KZ-PAV","KZ-PAV"
"1181","KZ","KAZ","Kazakhstan","KAZ.9_1","KAZ.9_1","Qaraghandy","Karaganda|Karagandinskaya Oblast'","Qaraghandy","Oblasy","Region",NA,"KZ.QG","","",NA,NA,"Qaraghandy oblysy","Karagandinskaya oblast'","Қарағанды облысы","KZ-KAR","iso3166-2","","","","KZ-KAR","KZ-KAR"
"1182","KZ","KAZ","Kazakhstan","KAZ.10_1","KAZ.10_1","Qostanay","Kustanai|Kustanay","Qostanay","Oblasy","Region",NA,"KZ.QS","","",NA,NA,"Qostanay oblysy","Kostanayskaya oblast'","Қостанай облысы","KZ-KUS","iso3166-2","","","","KZ-KUS","KZ-KUS"
"1183","KZ","KAZ","Kazakhstan","KAZ.11_1","KAZ.11_1","Qyzylorda","Kyzyl-Orda|Kzyl-Orda|Kzyl-Ordinskaya Oblast'","Qyzylorda","Oblasy","Region",NA,"KZ.QO","","",NA,NA,"Qyzylorda oblysy","Kyzylordinskaya oblast'","Қызылорда облысы","KZ-KZY","iso3166-2","","","","KZ-KZY","KZ-KZY"
"1184","KZ","KAZ","Kazakhstan","KAZ.5_1","KAZ.5_1","East Kazakhstan","Shyghys Qazaqstan|Vostochno-Kazakhstan","East Kazakhstan","Oblasy","Region",NA,"KZ.EK","","",NA,NA,"Shyghys Qazaqstan oblysy","Vostochno-Kazakhstanskaya oblast'","Шығыс Қазақстан облысы","KZ-VOS","iso3166-2","","","","KZ-VOS","KZ-VOS"
"1185","KZ","KAZ","Kazakhstan","","KZ-SHY","","","","","","","","","",NA,1,"Shymkent","Shymkent","Шымкент қаласы","KZ-SHY","iso3166-2","","","","KZ-SHY","KZ-SHY"
"1186","KZ","KAZ","Kazakhstan","KAZ.7_1","KAZ.7_1","North Kazakhstan","Severo-Kazakhstan|Soltustik Qazaqstan","North Kazakhstan","Oblasy","Region",NA,"KZ.NK","","",NA,NA,"Soltüstik Qazaqstan oblysy","Severo-Kazakhstanskaya oblast'","Солтүстік Қазақстан облысы","KZ-SEV","iso3166-2","","","","KZ-SEV","KZ-SEV"
"1187","KZ","KAZ","Kazakhstan","KAZ.12_1","KAZ.12_1","South Kazakhstan","Chimkent","South Kazakhstan","Oblasy","Region",NA,"KZ.SK","","",NA,1,"Türkistan oblysy","Turkestankaya oblast'","Түркістан облысы","KZ-YUZ","iso3166-2","","","","KZ-YUZ","KZ-YUZ"
"1188","KZ","KAZ","Kazakhstan","KAZ.14_1","KAZ.14_1","Zhambyl","Dzhambul","Zhambyl","Oblasy","Region",NA,"KZ.ZM","","",NA,NA,"Zhambyl oblysy","Zhambylskaya oblast'","Жамбыл облысы","KZ-ZHA","iso3166-2","","","","KZ-ZHA","KZ-ZHA"
"1189","LA","LAO","Laos","LAO.1_1","LAO.1_1","Attapu","Attopu|Atpu|Attapeu|Attopeu|Muang Mai","Attapu","Khoueng","Province",NA,"LA.AT","","",NA,NA,"Attapu","Attapeu"," ອັດຕະປື","LA-AT","iso3166-2","","","","LA-AT","LA-AT"
"1190","LA","LAO","Laos","LAO.2_1","LAO.2_1","Bokeo",NA,"Bokeo","Khoueng","Province",NA,"LA.BK","","",NA,NA,"Bokèo","","ບໍ່ແກ້ວ","LA-BK","iso3166-2","","","","LA-BK","LA-BK"
"1191","LA","LAO","Laos","LAO.3_1","LAO.3_1","Bolikhamxai","Bolikhamsai|Bolikhamxay|Borikhamzay|Borikane|Borikhan|Borikhane","Bolikhamxai","Khoueng","Province",NA,"LA.BL","","",NA,NA,"Bolikhamxai","Borikhamxay","ບໍລິຄໍາໄຊ","LA-BL","iso3166-2","","","","LA-BL","LA-BL"
"1192","LA","LAO","Laos","LAO.4_1","LAO.4_1","Champasak","Bassac|Champassack|Champassak|Champassac|Khong|Pakse","Champasak","Khoueng","Province",NA,"LA.CH","","",NA,NA,"Champasak","Champasack","ຈຳປາສັກ","LA-CH","iso3166-2","","","","LA-CH","LA-CH"
"1193","LA","LAO","Laos","LAO.5_1","LAO.5_1","Houaphan","Hua Phan|Huaphanh|Sam Neua|Xam Nua","Houaphan","Khoueng","Province",NA,"LA.HO","","",NA,NA,"Houaphan","Huaphanh","ຫົວພັນ","LA-HO","iso3166-2","","","","LA-HO","LA-HO"
"1194","LA","LAO","Laos","LAO.6_1","LAO.6_1","Khammouan","Khammouane|Khammuan","Khammouan","Khoueng","Province",NA,"LA.KH","","",NA,NA,"Khammouan","Khammuane","ຄໍາມ່ວນ","LA-KH","iso3166-2","","","","LA-KH","LA-KH"
"1195","LA","LAO","Laos","LAO.7_1","LAO.7_1","Louang Namtha","Haut-Mekong|Luangnamtha|Muong Luang Namtha|Namtha|Hiuakhong|Houa Kh","Louang Namtha","Khoueng","Province",NA,"LA.LM","","",NA,NA,"Louang Namtha","Luangnamtha","ຫລວງນໍ້າທາ","LA-LM","iso3166-2","","","","LA-LM","LA-LM"
"1196","LA","LAO","Laos","LAO.8_1","LAO.8_1","Louangphrabang","Loang Prabang|Louangphabang|Louang Prabang|Luang Phabang|Luangphrabang|Luang Prabang","Louangphrabang","Khoueng","Province",NA,"LA.LP","","",NA,NA,"Louangphabang","Luangprabang","ຫລວງພະບາງ","LA-LP","iso3166-2","","","","LA-LP","LA-LP"
"1197","LA","LAO","Laos","LAO.9_1","LAO.9_1","Oud√¥mxai","Oudomsai|Oudomsay|Oudomxay|UdomXay","Oud√¥mxai","Khoueng","Province",NA,"LA.OU","","",NA,NA,"Oudômxai","Oudomxay","ອຸດົມໄຊ","LA-OU","iso3166-2","","","","LA-OU","LA-OU"
"1198","LA","LAO","Laos","LAO.10_1","LAO.10_1","Ph√¥ngsali","Fong Sali|Phongsaly","Ph√¥ngsali","Khoueng","Province",NA,"LA.PH","","",NA,NA,"Phôngsali","Phongsaly","ຜົ້ງສາລີ","LA-PH","iso3166-2","","","","LA-PH","LA-PH"
"1199","LA","LAO","Laos","LAO.11_1","LAO.11_1","Saravan","Salavan|Salavane|Saravane","Saravan","Khoueng","Province",NA,"LA.SL","","",NA,NA,"Salavan","Saravane","ສາລະວັນ","LA-SL","iso3166-2","","","","LA-SL","LA-SL"
"1200","LA","LAO","Laos","LAO.12_1","LAO.12_1","Savannakh√©t","Svannakhet","Savannakh√©t","Khoueng","Province",NA,"LA.SV","","",NA,NA,"Savannakhét","Savannakhet","ສະຫວັນນະເຂດ","LA-SV","iso3166-2","","","","LA-SV","LA-SV"
"1201","LA","LAO","Laos","LAO.13_1","LAO.13_1","Vientiane [prefecture]","Vientiane|Kamphaeng Nakhon Viang Chan","Vientiane [prefecture]","Kampeng Nakhon","Municipality|Prefecture",NA,"LA.VT","","",NA,NA,"Viangchan","Vientiane","ນະຄອນຫຼວງວຽງຈັນ","LA-VT","iso3166-2","","","","LA-VT","LA-VT"
"1202","LA","LAO","Laos","LAO.14_1","LAO.14_1","Vientiane","Viangchan","Vientiane","Khoueng","Province",NA,"LA.VI","","",NA,NA,"Viangchan","Vientiane","ແຂວງວຽງຈັນ","LA-VI","iso3166-2","","","","LA-VI","LA-VI"
"1203","LA","LAO","Laos","LAO.15_1","LAO.15_1","Xaignabouri","Sayabouri|Sayaboury|Xaignabouli|Xayabouri|Xayabury","Xaignabouri","Khoueng","Province",NA,"LA.XA","","",NA,NA,"Xaignabouli","Xayabury","ໄຊຍະບູລີ","LA-XA","iso3166-2","","","","LA-XA","LA-XA"
"1204","LA","LAO","Laos","LAO.16_1","LAO.16_1","Xais√¥mboun","Saysomboune,|Xaysomboun","Xais√¥mboun","Khetphiset","Special Region|Zone",NA,"LA.XS","","",NA,NA,"Xaisômboun","Xaysomboon"," ໄຊສົມບູນ","LA-XS","iso3166-2","","","","LA-XS","LA-XS"
"1205","LA","LAO","Laos","LAO.17_1","LAO.17_1","X√©kong","Sekong","X√©kong","Khoueng","Province",NA,"LA.XE","","",NA,NA,"Xékong","Sekong","ເຊກອງ","LA-XE","iso3166-2","","","","LA-XE","LA-XE"
"1206","LA","LAO","Laos","LAO.18_1","LAO.18_1","Xiangkhoang","Xiang Khouang|Xieng Khouang|Xiengkhuang|Xieng Khwang","Xiangkhoang","Khoueng","Province",NA,"LA.XI","","",NA,NA,"Xiangkhouang","Xiengkhuang","ຊຽງຂວາງ","LA-XI","iso3166-2","","","","LA-XI","LA-XI"
"1207","LB","LBN","Lebanon","LBN.1_1","LBN.1_1","Akkar",NA,"Akkar","Muhafazah","Governorate",NA,NA,"","",NA,NA,"Aakkâr","‘Akkār","عكار","LB-AK","iso3166-2","","","","LB-AK","LB-AK"
"1208","LB","LBN","Lebanon","LBN.2_1","LBN.2_1","Baalbak - Hermel",NA,"Baalbak - Hermel","Muhafazah","Governorate",NA,NA,"","",NA,NA,"Baalbek-Hermel","B‘alabak-Al Hirmil","بعلبك - الهرمل","LB-BH","iso3166-2","","","","LB-BH","LB-BH"
"1209","LB","LBN","Lebanon","LBN.4_1","LBN.4_1","Bekaa","Beqaa|Zahleh","Bekaa","Muhafazah","Governorate",NA,NA,"","",NA,NA,"Béqaa","Al Biqā‘","البقاع","LB-BI","iso3166-2","","","","LB-BI","LB-BI"
"1210","LB","LBN","Lebanon","LBN.3_1","LBN.3_1","Beirut",NA,"Beirut","Muhafazah","Governorate",NA,NA,"","",NA,NA,"Beyrouth","Bayrūt","بيروت","LB-BA","iso3166-2","","","","LB-BA","LB-BA"
"1211","LB","LBN","Lebanon","LBN.7_1","LBN.7_1","North","Tripoli","North","Muhafazah","Governorate",NA,NA,"","",NA,NA,"Liban-Nord","Ash Shimāl","الشمال","LB-AS","iso3166-2","","","","LB-AS","LB-AS"
"1212","LB","LBN","Lebanon","LBN.8_1","LBN.8_1","South","Sidon","South","Muhafazah","Governorate",NA,NA,"","",NA,NA,"Liban-Sud","Al Janūb","الجنوب","LB-JA","iso3166-2","","","","LB-JA","LB-JA"
"1213","LB","LBN","Lebanon","LBN.5_1","LBN.5_1","Mount Lebanon","Baabda","Mount Lebanon","Muhafazah","Governorate",NA,NA,"","",NA,NA,"Mont-Liban","Jabal Lubnān","جبل لبنان","LB-JL","iso3166-2","22-Feb","","Created new Keserwan-Jbeil Governorate out of Mountt Lebanon in 2017","LB-JL","LB-JL"
"1214","LB","LBN","Lebanon","LBN.6_1","LBN.6_1","Nabatiyeh",NA,"Nabatiyeh","Muhafazah","Governorate",NA,NA,"","",NA,NA,"Nabatîyé","An Nabaţīyah","النبطية","LB-NA","iso3166-2","","","","LB-NA","LB-NA"
"1215","LB","LBN","Lebanon","","LB-KJ","Keserwan-Jbeil ","NO","Keserwan-Jbeil","Muhafazah","Governorate",NA,"NO","","",NA,NA,"Keserwan-Jbeil ","Keserwan-Jbeil ","كسروان - جبيل","LB-KJ","ypccc","22-Feb","","Created new Keserwan-Jbeil Governorate formed in 2017 (still does not have ISO code)","LB-KJ","LB-KJ"
"1216","LC","LCA","Saint Lucia","LCA.1_1","LCA.1_1","Anse-la-Raye",NA,"Anse-la-Raye","Quarter","Quarter",NA,"LC.AR","nat","Saint Lucia",NA,NA,"Anse la Raye","","Anse la Raye","LC.nat","iso3166-2","","","","LC.nat","LC-01"
"1217","LC","LCA","Saint Lucia","LCA.2_1","LCA.2_1","Canaries",NA,"Canaries","Quarter","Quarter",NA,"LC.CN","nat","Saint Lucia",NA,NA,"Canaries","","Canaries","LC.nat","iso3166-2","","","","LC.nat","LC-12"
"1218","LC","LCA","Saint Lucia","LCA.3_1","LCA.3_1","Castries",NA,"Castries","Quarter","Quarter",NA,"LC.CS","nat","Saint Lucia",NA,NA,"Castries","","Castries","LC.nat","iso3166-2","","","","LC.nat","LC-02"
"1219","LC","LCA","Saint Lucia","LCA.4_1","LCA.4_1","Choiseul",NA,"Choiseul","Quarter","Quarter",NA,"LC.CH","nat","Saint Lucia",NA,NA,"Choiseul","","Choiseul","LC.nat","iso3166-2","","","","LC.nat","LC-03"
"1220","LC","LCA","Saint Lucia","LCA.5_1","LCA.5_1","Dennery",NA,"Dennery","Quarter","Quarter",NA,"LC.DE","nat","Saint Lucia",NA,NA,"Dennery","","Dennery","LC.nat","iso3166-2","","","","LC.nat","LC-05"
"1221","LC","LCA","Saint Lucia","LCA.6_1","LCA.6_1","Gros Islet",NA,"Gros Islet","Quarter","Quarter",NA,"LC.GI","nat","Saint Lucia",NA,NA,"Gros Islet","","Gros Islet","LC.nat","iso3166-2","","","","LC.nat","LC-06"
"1222","LC","LCA","Saint Lucia","LCA.7_1","LCA.7_1","Laborie",NA,"Laborie","Quarter","Quarter",NA,"LC.LB","nat","Saint Lucia",NA,NA,"Laborie","","Laborie","LC.nat","iso3166-2","","","","LC.nat","LC-07"
"1223","LC","LCA","Saint Lucia","LCA.8_1","LCA.8_1","Micoud",NA,"Micoud","Quarter","Quarter",NA,"LC.MI","nat","Saint Lucia",NA,NA,"Micoud","","Micoud","LC.nat","iso3166-2","","","","LC.nat","LC-08"
"1224","LC","LCA","Saint Lucia","LCA.9_1","LCA.9_1","Soufri√®re",NA,"Soufri√®re","Quarter","Quarter",NA,"LC.CO","nat","Saint Lucia",NA,NA,"Soufrière","","Soufrière","LC.nat","iso3166-2","","","","LC.nat","LC-10"
"1225","LC","LCA","Saint Lucia","LCA.10_1","LCA.10_1","Vieux Fort",NA,"Vieux Fort","Quarter","Quarter",NA,"LC.VF","nat","Saint Lucia",NA,NA,"Vieux Fort","","Vieux Fort","LC.nat","iso3166-2","","","","LC.nat","LC-11"
"1226","LK","LKA","Sri Lanka","","LK-2","","","","","","","","","",NA,NA,"Central Province","Madhyama paḷāta","මධ්‍යම පළාත","LK-2","iso3166-2","","","","LK-2","LK-2"
"1227","LK","LKA","Sri Lanka","","LK-5","","","","","","","","","",NA,NA,"Eastern Province","Næ̆gĕnahira paḷāta","கிழக்கு மாகாணம்","LK-5","iso3166-2","","","","LK-5","LK-5"
"1228","LK","LKA","Sri Lanka","","LK-7","","","","","","","","","",NA,NA,"North Central Province","Uturumæ̆da paḷāta","උතුරු මැද පළාත","LK-7","iso3166-2","","","","LK-7","LK-7"
"1229","LK","LKA","Sri Lanka","","LK-6","","","","","","","","","",NA,NA,"North Western Province","Vayamba paḷāta","වයඹ පළාත","LK-6","iso3166-2","","","","LK-6","LK-6"
"1230","LK","LKA","Sri Lanka","","LK-4","","","","","","","","","",NA,NA,"Northern Province","Uturu paḷāta","வட மாகாணம்","LK-4","iso3166-2","","","","LK-4","LK-4"
"1231","LK","LKA","Sri Lanka","","LK-9","","","","","","","","","",NA,NA,"Sabaragamuwa Province","Sabaragamuva paḷāta","සබරගමුව පළාත","LK-9","iso3166-2","","","","LK-9","LK-9"
"1232","LK","LKA","Sri Lanka","","LK-3","","","","","","","","","",NA,NA,"Southern Province","Dakuṇu paḷāta","දකුණු පළාත","LK-3","iso3166-2","","","","LK-3","LK-3"
"1233","LK","LKA","Sri Lanka","","LK-8","","","","","","","","","",NA,NA,"Uva Province","Ūva paḷāta","ඌව පළාත","LK-8","iso3166-2","","","","LK-8","LK-8"
"1234","LK","LKA","Sri Lanka","","LK-1","","","","","","","","","",NA,NA,"Western Province","Basnāhira paḷāta","බස්නාහිර පළාත","LK-1","iso3166-2","","","","LK-1","LK-1"
"1235","LR","LBR","Liberia","LBR.1_1","LBR.1_1","Bomi",NA,"Bomi","County","County","3","LR.BM","","",NA,NA,"Bomi","","Bomi","LR-BM","iso3166-2","","","","LR-BM","LR-BM"
"1236","LR","LBR","Liberia","LBR.2_1","LBR.2_1","Bong",NA,"Bong","County","County","6","LR.BG","","",NA,NA,"Bong","","Bong","LR-BG","iso3166-2","","","","LR-BG","LR-BG"
"1237","LR","LBR","Liberia","LBR.3_1","LBR.3_1","Gbapolu","Gbarpolu","Gbapolu","County","County","45","LR.GP","","",NA,NA,"Gbarpolu","","Gbarpolu","LR-GP","iso3166-2","","","","LR-GP","LR-GP"
"1238","LR","LBR","Liberia","LBR.5_1","LBR.5_1","GrandBassa","Grand Bassa","GrandBassa","County","County","9","LR.GB","","",NA,NA,"Grand Bassa","","Grand Bassa","LR-GB","iso3166-2","","","","LR-GB","LR-GB"
"1239","LR","LBR","Liberia","LBR.4_1","LBR.4_1","Grand Cape Mount",NA,"Grand Cape Mount","County","County","12","LR.CM","","",NA,NA,"Grand Cape Mount","","Grand Cape Mount","LR-CM","iso3166-2","","","","LR-CM","LR-CM"
"1240","LR","LBR","Liberia","LBR.6_1","LBR.6_1","GrandGedeh","Grand Gedeh","GrandGedeh","County","County","15","LR.GD","","",NA,NA,"Grand Gedeh","","Grand Gedeh","LR-GG","iso3166-2","","","","LR-GG","LR-GG"
"1241","LR","LBR","Liberia","LBR.7_1","LBR.7_1","GrandKru","Grand Kru","GrandKru","County","County","18","LR.GK","","",NA,NA,"Grand Kru","","Grand Kru","LR-GK","iso3166-2","","","","LR-GK","LR-GK"
"1242","LR","LBR","Liberia","LBR.8_1","LBR.8_1","Lofa",NA,"Lofa","County","County","21","LR.LF","","",NA,NA,"Lofa","","Lofa","LR-LO","iso3166-2","","","","LR-LO","LR-LO"
"1243","LR","LBR","Liberia","LBR.9_1","LBR.9_1","Margibi",NA,"Margibi","County","County","24","LR.MG","","",NA,NA,"Margibi","","Margibi","LR-MG","iso3166-2","","","","LR-MG","LR-MG"
"1244","LR","LBR","Liberia","LBR.10_1","LBR.10_1","Maryland",NA,"Maryland","County","County","27","LR.MY","","",NA,NA,"Maryland","","Maryland","LR-MY","iso3166-2","","","","LR-MY","LR-MY"
"1245","LR","LBR","Liberia","LBR.11_1","LBR.11_1","Montserrado",NA,"Montserrado","County","County","30","LR.MO","","",NA,NA,"Montserrado","","Montserrado","LR-MO","iso3166-2","","","","LR-MO","LR-MO"
"1246","LR","LBR","Liberia","LBR.12_1","LBR.12_1","Nimba",NA,"Nimba","County","County","33","LR.NI","","",NA,NA,"Nimba","","Nimba","LR-NI","iso3166-2","","","","LR-NI","LR-NI"
"1247","LR","LBR","Liberia","LBR.13_1","LBR.13_1","River Cess","Rivercess","River Cess","County","County","36","LR.RI","","",NA,NA,"River Cess","","River Cess","LR-RI","iso3166-2","","","","LR-RI","LR-RI"
"1248","LR","LBR","Liberia","LBR.14_1","LBR.14_1","River Gee",NA,"River Gee","County","County","42","LR.RG","","",NA,NA,"River Gee","","River Gee","LR-RG","iso3166-2","","","","LR-RG","LR-RG"
"1249","LR","LBR","Liberia","LBR.15_1","LBR.15_1","Sinoe",NA,"Sinoe","County","County","39","LR.SI","","",NA,NA,"Sinoe","","Sinoe","LR-SI","iso3166-2","","","","LR-SI","LR-SI"
"1250","LS","LSO","Lesotho","LSO.1_1","LSO.1_1","Berea","Teyateyaneng","Berea","District","District",NA,"LS.BE","","",NA,NA,"Berea","","Berea","LS-D","iso3166-2","","","","LS-D","LS-D"
"1251","LS","LSO","Lesotho","LSO.2_1","LSO.2_1","Butha-Buthe","Butha Buthe","Butha-Buthe","District","District",NA,"LS.BB","","",NA,NA,"Butha-Buthe","","Butha-Buthe","LS-B","iso3166-2","","","","LS-B","LS-B"
"1252","LS","LSO","Lesotho","LSO.3_1","LSO.3_1","Leribe",NA,"Leribe","District","District",NA,"LS.LE","","",NA,NA,"Leribe","","Leribe","LS-C","iso3166-2","","","","LS-C","LS-C"
"1253","LS","LSO","Lesotho","LSO.4_1","LSO.4_1","Mafeteng",NA,"Mafeteng","District","District",NA,"LS.MF","","",NA,NA,"Mafeteng","","Mafeteng","LS-E","iso3166-2","","","","LS-E","LS-E"
"1254","LS","LSO","Lesotho","LSO.5_1","LSO.5_1","Maseru",NA,"Maseru","District","District",NA,"LS.MS","","",NA,NA,"Maseru","","Maseru","LS-A","iso3166-2","","","","LS-A","LS-A"
"1255","LS","LSO","Lesotho","LSO.6_1","LSO.6_1","Mohale's Hoek","Mohales Hoek","Mohale's Hoek","District","District",NA,"LS.MH","","",NA,NA,"Mohale's Hoek","","Mohale's Hoek","LS-F","iso3166-2","","","","LS-F","LS-F"
"1256","LS","LSO","Lesotho","LSO.7_1","LSO.7_1","Mokhotlong",NA,"Mokhotlong","District","District",NA,"LS.MK","","",NA,NA,"Mokhotlong","","Mokhotlong","LS-J","iso3166-2","","","","LS-J","LS-J"
"1257","LS","LSO","Lesotho","LSO.8_1","LSO.8_1","Qacha's Nek","Quacha's Nek|Quachas Nek","Qacha's Nek","District","District",NA,"LS.QN","","",NA,NA,"Qacha's Nek","","Qacha's Nek","LS-H","iso3166-2","","","","LS-H","LS-H"
"1258","LS","LSO","Lesotho","LSO.9_1","LSO.9_1","Quthing",NA,"Quthing","District","District",NA,"LS.QT","","",NA,NA,"Quthing","","Quthing","LS-G","iso3166-2","","","","LS-G","LS-G"
"1259","LS","LSO","Lesotho","LSO.10_1","LSO.10_1","Thaba-Tseka","Thaba Tseka","Thaba-Tseka","District","District",NA,"LS.TT","","",NA,NA,"Thaba-Tseka","","Thaba-Tseka","LS-K","iso3166-2","","","","LS-K","LS-K"
"1260","LT","LTU","Lithuania","LTU.1_1","LTU.1_1","Alytaus","Alytus|Olita|Alitus","Alytaus","Apskritis","County",NA,"LT.AS","","",NA,NA,"Alytaus apskritis","Alytus County","Alytaus apskritis","LT-AL","iso3166-2","","","","LT-AL","LT-AL"
"1261","LT","LTU","Lithuania","LTU.2_1","LTU.2_1","Kauno","Kaunas|Kowno|Kovno","Kauno","Apskritis","County",NA,"LT.KS","","",NA,NA,"Kauno apskritis","Kaunas County","Kauno apskritis","LT-KU","iso3166-2","","","","LT-KU","LT-KU"
"1262","LT","LTU","Lithuania","LTU.3_1","LTU.3_1","Klaipedos","Klaipƒóda|Memel","Klaipedos","Apskritis","County",NA,"LT.KP","","",NA,NA,"Klaipėdos apskritis","Klaipėda County","Klaipėdos apskritis","LT-KL","iso3166-2","","","","LT-KL","LT-KL"
"1263","LT","LTU","Lithuania","LTU.4_1","LTU.4_1","Marijampoles","Marijampolƒó|Mariampol","Marijampoles","Apskritis","County",NA,"LT.MA","","",NA,NA,"Marijampolės apskritis","Marijampolė County","Marijampolės apskritis","LT-MR","iso3166-2","","","","LT-MR","LT-MR"
"1264","LT","LTU","Lithuania","LTU.5_1","LTU.5_1","Panevezio","Panevƒó≈æys|Ponewiesch|Ponewjesh|Poneviezli","Panevezio","Apskritis","County",NA,"LT.PA","","",NA,NA,"Panevėžio apskritis","Panevėžys County","Panevėžio apskritis","LT-PN","iso3166-2","","","","LT-PN","LT-PN"
"1265","LT","LTU","Lithuania","LTU.6_1","LTU.6_1","≈†iauliai","≈†iauliai|Schaulen|Shavli","≈†iauliai","Apskritis","County",NA,"LT.SH","","",NA,NA,"Šiaulių apskritis","Šiauliai County","Šiaulių apskritis","LT-SA","iso3166-2","","","","LT-SA","LT-SA"
"1266","LT","LTU","Lithuania","LTU.7_1","LTU.7_1","Taurages","Tauragƒó|Tauroggen","Taurages","Apskritis","County",NA,"LT.TG","","",NA,NA,"Tauragės apskritis","Tauragė County","Tauragės apskritis","LT-TA","iso3166-2","","","","LT-TA","LT-TA"
"1267","LT","LTU","Lithuania","LTU.8_1","LTU.8_1","Tel≈°iai","Tel≈°iai|Telsche|Telschi|Telshe","Tel≈°iai","Apskritis","County",NA,"LT.TL","","",NA,NA,"Telšių apskritis","Telšiai County","Telšių apskritis","LT-TE","iso3166-2","","","","LT-TE","LT-TE"
"1268","LT","LTU","Lithuania","LTU.9_1","LTU.9_1","Utenos","Utena","Utenos","Apskritis","County",NA,"LT.UN","","",NA,NA,"Utenos apskritis","Utena County","Utenos apskritis","LT-UT","iso3166-2","","","","LT-UT","LT-UT"
"1269","LT","LTU","Lithuania","LTU.10_1","LTU.10_1","Vilniaus","Vilnius|Wilna|Vilna|Vilnious","Vilniaus","Apskritis","County",NA,"LT.VI","","",NA,NA,"Vilniaus apskritis","Vilnius County","Vilniaus apskritis","LT-VL","iso3166-2","","","","LT-VL","LT-VL"
"1270","LU","LUX","Luxembourg","","LU-CA","","","","","","","","nat","Luxembourg",NA,NA,"Capellen","Kapellen","","LU.nat","iso3166-2","","","","LU.nat","LU-CA"
"1271","LU","LUX","Luxembourg","","LU-CL","","","","","","","","nat","Luxembourg",NA,NA,"Clervaux","Klierf","","LU.nat","iso3166-2","","","","LU.nat","LU-CL"
"1272","LU","LUX","Luxembourg","","LU-DI","","","","","","","","nat","Luxembourg",NA,NA,"Diekirch","Diekrech","","LU.nat","iso3166-2","","","","LU.nat","LU-DI"
