iso3166_country,GID_0_gadm,NAME_0_gadm,GID_1_gadm,GID_1_edits,NAME_1_gadm,VARNAME_1_gadm,NL_NAME_1_gadm,TYPE_1_gadm,ENGTYPE_1_gadm,CC_1_gadm,HASC_1_gadm,region_polygoncluster,polygoncluster_name,project_ifnodata,project_ifconstructed,regionname_ISOenglish,regionname_alt,regionname_nativescript,regioncode,system,Notes1,Notes2,Notes3,mean.scl.regional_2002-03,mean.scl.regional_2004-05,mean.scl.regional_2006-07,mean.scl.regional_2008-09,mean.scl.regional_2010-11,mean.scl.regional_2012-13,mean.scl.regional_2014-15,mean.scl.regional_2016-17,mean.scl.regional_2018-19,mean.scl.regional_2020-21,mean.scl.regional_2022-23,mean.scl.national_2002-03,mean.scl.national_2004-05,mean.scl.national_2006-07,mean.scl.national_2008-09,mean.scl.national_2010-11,mean.scl.national_2012-13,mean.scl.national_2014-15,mean.scl.national_2016-17,mean.scl.national_2018-19,mean.scl.national_2020-21,mean.scl.national_2022-23
TH,THA,Thailand,THA.33_1,THA.33_1,Narathiwat,NA,Narathiwat,Changwat,Province,96,TH.NW,D,South,NA,NA,Narathiwat,NA,นราธิวาส,TH-96,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.34_1,THA.34_1,Nong Bua Lam Phu,Nong Bua Lamphu,Nong Bua Lam Phu,Changwat,Province,39,TH.NB,A,Northeast,NA,NA,Nong Bua Lam Phu,NA,หนองบัวลำภู,TH-39,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.35_1,THA.35_1,Nong Khai,NA,Nong Khai,Changwat,Province,43,TH.NK,A,Northeast,NA,NA,Nong Khai,NA,หนองคาย,TH-43,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.36_1,THA.36_1,Nonthaburi,NA,Nonthaburi,Changwat,Province,12,TH.NO,B,Central,NA,NA,Nonthaburi,NA,นนทบุรี,TH-12,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.37_1,THA.37_1,Pathum Thani,NA,Pathum Thani,Changwat,Province,13,TH.PT,B,Central,NA,NA,Pathum Thani,NA,ปทุมธานี,TH-13,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.38_1,THA.38_1,Pattani,NA,Pattani,Changwat,Province,94,TH.PI,D,South,NA,NA,Pattani,NA,ปัตตานี,TH-94,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.39_1,THA.39_1,Phangnga,NA,Phangnga,Changwat,Province,82,TH.PG,D,South,NA,NA,Phangnga,NA,พังงา,TH-82,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.40_1,THA.40_1,Phatthalung,NA,Phatthalung,Changwat,Province,93,TH.PL,D,South,NA,NA,Phatthalung,NA,พัทลุง,TH-93,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,NA,TH-S,NA,NA,NA,NA,NA,NA,NA,B,Central,NA,NA,Phatthaya,NA,NA,TH-S,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.41_1,THA.41_1,Phayao,NA,Phayao,Changwat,Province,56,TH.PY,C,North,NA,NA,Phayao,NA,พะเยา,TH-56,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.42_1,THA.42_1,Phetchabun,NA,Phetchabun,Changwat,Province,67,TH.PH,C,North,NA,NA,Phetchabun,NA,เพชรบูรณ์,TH-67,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.43_1,THA.43_1,Phetchaburi,Phetcha Buri|Bejraburi|Petchburi|Phet Buri|Tetchburit,Phetchaburi,Changwat,Province,76,TH.PE,B,Central,NA,NA,Phetchaburi,NA,เพชรบุรี,TH-76,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.44_1,THA.44_1,Phichit,NA,Phichit,Changwat,Province,66,TH.PC,C,North,NA,NA,Phichit,NA,พิจิตร,TH-66,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.45_1,THA.45_1,Phitsanulok,Bisnulok|Phisanulauk|Phitsnulok|Pitsanuloke,Phitsanulok,Changwat,Province,65,TH.PS,C,North,NA,NA,Phitsanulok,NA,พิษณุโลก,TH-65,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.46_1,THA.46_1,Phra Nakhon Si Ayutthaya,Phranakhon Si Ayutthaya|Ayudhya|Ayutthaya|Phranakhornsri-ayuthaya,Phra Nakhon Si Ayutthaya,Changwat,Province,14,TH.PA,B,Central,NA,NA,Phra Nakhon Si Ayutthaya,NA,พระนครศรีอยุธยา,TH-14,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.47_1,THA.47_1,Phrae,NA,Phrae,Changwat,Province,54,TH.PR,C,North,NA,NA,Phrae,NA,แพร่,TH-54,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.48_1,THA.48_1,Phuket,NA,Phuket,Changwat,Province,83,TH.PU,D,South,NA,NA,Phuket,NA,ภูเก็ต,TH-83,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.49_1,THA.49_1,Prachin Buri,NA,Prachin Buri,Changwat,Province,25,TH.PB,B,Central,NA,NA,Prachin Buri,NA,ปราจีนบุรี,TH-25,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.50_1,THA.50_1,Prachuap Khiri Khan,Korh Luxk|Prachuab Girikhand|Prachuapkirikhan|Prachut Khirikhan,Prachuap Khiri Khan,Changwat,Province,77,TH.PK,B,Central,NA,NA,Prachuap Khiri Khan,NA,ประจวบคีรีขันธ์,TH-77,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.51_1,THA.51_1,Ranong,NA,Ranong,Changwat,Province,85,TH.RN,D,South,NA,NA,Ranong,NA,ระนอง,TH-85,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.52_1,THA.52_1,Ratchaburi,NA,Ratchaburi,Changwat,Province,70,TH.RT,B,Central,NA,NA,Ratchaburi,NA,ราชบุรี,TH-70,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.53_1,THA.53_1,Rayong,NA,Rayong,Changwat,Province,21,TH.RY,B,Central,NA,NA,Rayong,NA,ระยอง,TH-21,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.54_1,THA.54_1,Roi Et,NA,Roi Et,Changwat,Province,45,TH.RE,A,Northeast,NA,NA,Roi Et,NA,ร้อยเอ็ด,TH-45,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.55_1,THA.55_1,Sa Kaeo,Srakaeo,Sa Kaeo,Changwat,Province,27,TH.SK,B,Central,NA,NA,Sa Kaeo,NA,สระแก้ว,TH-27,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.56_1,THA.56_1,Sakon Nakhon,NA,Sakon Nakhon,Changwat,Province,47,TH.SN,A,Northeast,NA,NA,Sakon Nakhon,NA,สกลนคร,TH-47,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.57_1,THA.57_1,Samut Prakan,Pak Nam|Samudh Prakarn|Samudraprakar|Samut Phrakhan,Samut Prakan,Changwat,Province,11,TH.SP,B,Central,NA,NA,Samut Prakan,NA,สมุทรปราการ,TH-11,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.58_1,THA.58_1,Samut Sakhon,Krokkrak Maha Chai|Mahachai|Samudrasagara,Samut Sakhon,Changwat,Province,74,TH.SS,B,Central,NA,NA,Samut Sakhon,NA,สมุทรสาคร,TH-74,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.59_1,THA.59_1,Samut Songkhram,Mae Klong|Samudrasonggram,Samut Songkhram,Changwat,Province,75,TH.SM,B,Central,NA,NA,Samut Songkhram,NA,สมุทรสงคราม,TH-75,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.60_1,THA.60_1,Saraburi,Sara Buri,Saraburi,Changwat,Province,19,TH.SR,B,Central,NA,NA,Saraburi,NA,สระบุรี,TH-19,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.61_1,THA.61_1,Satun,NA,Satun,Changwat,Province,91,TH.SA,D,South,NA,NA,Satun,NA,สตูล,TH-91,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.62_1,THA.62_1,Si Sa Ket,Sisaket|Khukhan|Khukhandh|Srisaket,Si Sa Ket,Changwat,Province,33,TH.SI,A,Northeast,NA,NA,Si Sa Ket,NA,สิงห์บุรี,TH-33,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.63_1,THA.63_1,Sing Buri,NA,Sing Buri,Changwat,Province,17,TH.SB,B,Central,NA,NA,Sing Buri,NA,ศรีสะเกษ,TH-17,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.64_1,THA.64_1,Songkhla,NA,Songkhla,Changwat,Province,90,TH.SG,D,South,NA,NA,Songkhla,NA,สงขลา,TH-90,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.65_1,THA.65_1,Sukhothai,Sawankhalokt|Sukhotai|Sukothai|Svargalok,Sukhothai,Changwat,Province,64,TH.SO,C,North,NA,NA,Sukhothai,NA,สุโขทัย,TH-64,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.66_1,THA.66_1,Suphan Buri,NA,Suphan Buri,Changwat,Province,72,TH.SH,B,Central,NA,NA,Suphan Buri,NA,สุพรรณบุรี,TH-72,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.67_1,THA.67_1,Surat Thani,NA,Surat Thani,Changwat,Province,84,TH.ST,D,South,NA,NA,Surat Thani,NA,สุราษฎร์ธานี,TH-84,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.68_1,THA.68_1,Surin,NA,Surin,Changwat,Province,32,TH.SU,A,Northeast,NA,NA,Surin,NA,สุรินทร์,TH-32,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.69_1,THA.69_1,Tak,NA,Tak,Changwat,Province,63,TH.TK,C,North,NA,NA,Tak,NA,ตาก,TH-63,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.70_1,THA.70_1,Trang,Tab Tiang,Trang,Changwat,Province,92,TH.TG,D,South,NA,NA,Trang,NA,ตรัง,TH-92,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.71_1,THA.71_1,Trat,NA,Trat,Changwat,Province,23,TH.TT,B,Central,NA,NA,Trat,NA,ตราด,TH-23,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.72_1,THA.72_1,Ubon Ratchathani,NA,Ubon Ratchathani,Changwat,Province,34,TH.UR,A,Northeast,NA,NA,Ubon Ratchathani,NA,อุบลราชธานี,TH-34,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.73_1,THA.73_1,Udon Thani,NA,Udon Thani,Changwat,Province,41,TH.UN,A,Northeast,NA,NA,Udon Thani,NA,อุดรธานี,TH-41,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.74_1,THA.74_1,Uthai Thani,NA,Uthai Thani,Changwat,Province,61,TH.UT,C,North,NA,NA,Uthai Thani,NA,อุทัยธานี,TH-61,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.75_1,THA.75_1,Uttaradit,NA,Uttaradit,Changwat,Province,53,TH.UD,C,North,NA,NA,Uttaradit,NA,อุตรดิตถ์,TH-53,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.76_1,THA.76_1,Yala,NA,Yala,Changwat,Province,95,TH.YL,D,South,NA,NA,Yala,NA,ยะลา,TH-95,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TH,THA,Thailand,THA.77_1,THA.77_1,Yasothon,NA,Yasothon,Changwat,Province,35,TH.YS,A,Northeast,NA,NA,Yasothon,NA,ยโสธร,TH-35,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38423039175159357,0.39835541627310284,0.40730242269234757,0.37862762365239133,0.6260485633961372,0.5712944905000444,0.5151114554633317,0.45912893653194276,0.40049399895664767,0.45287653288902224,0.5343220728522644
TJ,TJK,Tajikistan,TJK.1_1,TJK.1_1,Dushanbe,NA,Dushanbe,Viloyat,Region,NA,TJ.RR,NA,NA,NA,NA,Dushanbe,NA,Душанбе,TJ-DU,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262885991014598,0.26499189252511324,0.2712133896992975,0.25048354003829854,0.45157026744327217,0.4740010820066715,0.4961963254958621,0.5192034351093602,0.5407592022824669,0.3309929226917131,0.45645461156764694
TJ,TJK,Tajikistan,TJK.3_1,TJK.3_1,Khatlon,Hationskaya oblast'|Hatlonskaja oblast',Khatlon,Viloyat,Region,NA,TJ.KL,NA,NA,NA,NA,Khatlon,NA,Вилояти Хатлон,TJ-KT,iso3166-2,NA,NA,NA,0.35687845778310856,0.36018312319677676,0.3647471783902445,0.35606188557416013,0.5152374651797886,0.5338684370047279,0.5511863016126303,0.5685857636489573,0.5841670121401569,0.41185649951654996,0.5143847441391552,0.262885991014598,0.26499189252511324,0.2712133896992975,0.25048354003829854,0.45157026744327217,0.4740010820066715,0.4961963254958621,0.5192034351093602,0.5407592022824669,0.3309929226917131,0.45645461156764694
TJ,TJK,Tajikistan,TJK.2_1,TJK.2_1,Gorno-Badakhshan,Badakhshoni Kuni|Autonomes Gebiet der Berg-Badachschanen|Gorno-Badahshanskaya avtonomnaya oblast'|Go,Gorno-Badakhshan,Viloiati Mukhtori|Viloyati Avtonomii,Region,NA,TJ.BK,NA,NA,NA,NA,Kŭhistoni Badakhshon,GBAO,Вилояти Мухтори Кӯҳистони Бадахшон,TJ-GB,iso3166-2,NA,NA,NA,0.3075323706702484,0.30308875635760124,0.3010192997334057,0.2871532970209819,0.4921018930897598,0.5530830424978446,0.6146745641831153,0.6769369992378177,0.7388249611548648,0.502446966471727,0.597743901899556,0.262885991014598,0.26499189252511324,0.2712133896992975,0.25048354003829854,0.45157026744327217,0.4740010820066715,0.4961963254958621,0.5192034351093602,0.5407592022824669,0.3309929226917131,0.45645461156764694
TJ,TJK,Tajikistan,TJK.5_1,TJK.5_1,Tadzhikistan Territories,NA,Tadzhikistan Territories,Viloyat,Region,NA,TJ.RR,NA,NA,NA,NA,nohiyahoi tobei jumhurí,RRP,Ноҳияҳои тобеи ҷумҳурӣ,TJ-RA,iso3166-2,NA,NA,NA,0.3512056535325843,0.3513348260070073,0.35616584366657356,0.3624808320893632,0.5089175922314799,0.515428043828048,0.5227685113136255,0.5313125381902247,0.5382655700407255,0.4124965386522023,0.5030033923346588,0.262885991014598,0.26499189252511324,0.2712133896992975,0.25048354003829854,0.45157026744327217,0.4740010820066715,0.4961963254958621,0.5192034351093602,0.5407592022824669,0.3309929226917131,0.45645461156764694
TJ,TJK,Tajikistan,TJK.4_1,TJK.4_1,Leninabad,Sogd|Hod≈æent|Khodzhent|Khujand|Leninabadskaya oblast'|Leninobod|Sogdiyskaya oblast'|Sogdskaja oblast,Leninabad,Viloyat,Region,NA,TJ.LE,NA,NA,NA,NA,Sughd,NA,Вилояти Суғд,TJ-SU,iso3166-2,NA,NA,NA,0.34843873922905666,0.34846797701449356,0.35339329584992896,0.3045499304141438,0.5091718322269443,0.5270392651318766,0.5458086937179628,0.5646265123042262,0.583850799484832,0.4078086255124955,0.5118276270446882,0.262885991014598,0.26499189252511324,0.2712133896992975,0.25048354003829854,0.45157026744327217,0.4740010820066715,0.4961963254958621,0.5192034351093602,0.5407592022824669,0.3309929226917131,0.45645461156764694
TM,TKM,Turkmenistan,TKM.1_1,TKM.1_1,Ahal,Akhal|Ashkhabad|Ashkhabadskaya Oblast,Ahal,Welayat|Velayat,Province,NA,TM.AL,NA,NA,NA,NA,Ahal,NA,Ahal,TM-A,iso3166-2,NA,NA,NA,0.3818923644530785,0.39456267315884597,0.4033580883434718,0.4153035734400226,0.39165237387762,0.3696833715626681,0.34867276034084566,0.3259145284436691,0.3018013939372151,0.2958767653888537,0.31379475690339914,0.25806906078603115,0.2692587960590331,0.2751725685906317,0.2854791525223536,0.2706459540981488,0.2578098308722335,0.24647930540750926,0.23337127594635387,0.21872919686622805,0.20410772927089932,0.24620904511578784
